Date,AMGN,BIIB,GILD,INCY,REGN,VRTX
2004-01-01 00:00:00-05:00,48.04573440551758,42.97999954223633,5.239767551422119,8.920000076293945,14.859999656677246,9.90999984741211
2004-02-01 00:00:00-05:00,47.206085205078125,55.45000076293945,5.188144683837891,8.640000343322754,14.15999984741211,11.270000457763672
2004-03-01 00:00:00-05:00,43.2084846496582,55.599998474121094,5.300950527191162,8.3100004196167,13.579999923706055,9.420000076293945
2004-04-01 00:00:00-05:00,41.91555404663086,59.0,5.825788497924805,7.949999809265137,12.529999732971191,8.640000343322754
2004-05-01 00:00:00-04:00,40.644927978515625,62.150001525878906,6.245466709136963,7.170000076293945,11.229999542236328,8.800000190734863
2004-06-01 00:00:00-04:00,40.548336029052734,63.25,6.405115604400635,7.639999866485596,10.529999732971191,10.84000015258789
2004-07-01 00:00:00-04:00,42.264793395996094,60.0,6.179502487182617,6.130000114440918,8.5600004196167,9.229999542236328
2004-08-01 00:00:00-04:00,44.0555419921875,59.33000183105469,6.6087422370910645,6.829999923706055,8.90999984741211,9.729999542236328
2004-09-01 00:00:00-04:00,42.21277618408203,61.16999816894531,7.146963596343994,9.630000114440918,8.680000305175781,10.5
2004-10-01 00:00:00-04:00,42.205345153808594,58.15999984741211,6.6211700439453125,10.399999618530273,7.269999980926514,10.880000114440918
2004-11-01 00:00:00-05:00,44.61282730102539,58.68000030517578,6.58866548538208,10.270000457763672,9.220000267028809,10.619999885559082
2004-12-01 00:00:00-05:00,47.666786193847656,66.61000061035156,6.690001010894775,9.989999771118164,9.210000038146973,10.569999694824219
2005-01-01 00:00:00-05:00,46.24754333496094,64.95999908447266,6.328637599945068,8.960000038146973,7.199999809265137,10.170000076293945
2005-02-01 00:00:00-05:00,45.77943420410156,38.650001525878906,6.605875015258789,8.729999542236328,6.110000133514404,11.539999961853027
2005-03-01 00:00:00-05:00,43.2530517578125,34.5099983215332,6.844871520996094,6.829999923706055,5.110000133514404,9.359999656677246
2005-04-01 00:00:00-05:00,43.2530517578125,36.2400016784668,7.095339775085449,6.550000190734863,5.570000171661377,9.529999732971191
2005-05-01 00:00:00-04:00,46.50019073486328,39.099998474121094,7.800857067108154,7.630000114440918,6.230000019073486,13.920000076293945
2005-06-01 00:00:00-04:00,44.92491149902344,34.45000076293945,8.41077995300293,7.150000095367432,8.390000343322754,16.850000381469727
2005-07-01 00:00:00-04:00,59.273223876953125,39.290000915527344,8.567559242248535,7.96999979019165,9.640000343322754,15.949999809265137
2005-08-01 00:00:00-04:00,59.369834899902344,42.13999938964844,8.2214937210083,7.360000133514404,7.46999979019165,18.399999618530273
2005-09-01 00:00:00-04:00,59.19895935058594,39.47999954223633,9.32278823852539,4.699999809265137,9.489999771118164,22.350000381469727
2005-10-01 00:00:00-04:00,56.1895866394043,40.630001068115234,9.034079551696777,4.989999771118164,12.510000228881836,22.75
2005-11-01 00:00:00-05:00,60.13517761230469,42.810001373291016,9.691802024841309,5.559999942779541,11.170000076293945,25.5
2005-12-01 00:00:00-05:00,58.597076416015625,45.279998779296875,10.051254272460938,5.340000152587891,15.899999618530273,27.670000076293945
2006-01-01 00:00:00-05:00,54.161041259765625,44.75,11.638191223144531,5.090000152587891,15.229999542236328,35.720001220703125
2006-02-01 00:00:00-05:00,56.085540771484375,47.25,11.905869483947754,5.880000114440918,16.3700008392334,43.2400016784668
2006-03-01 00:00:00-05:00,54.0570068359375,47.099998474121094,11.896308898925781,6.019999980926514,16.6299991607666,36.59000015258789
2006-04-01 00:00:00-05:00,50.30459976196289,44.849998474121094,10.993856430053711,4.170000076293945,14.520000457763672,36.369998931884766
2006-05-01 00:00:00-04:00,50.222862243652344,46.630001068115234,10.961353302001953,4.170000076293945,12.9399995803833,34.5
2006-06-01 00:00:00-04:00,48.46928405761719,46.31999969482422,11.311245918273926,4.599999904632568,12.819999694824219,36.709999084472656
2006-07-01 00:00:00-04:00,51.79815673828125,42.04999923706055,11.762470245361328,4.260000228881836,13.65999984741211,33.52000045776367
2006-08-01 00:00:00-04:00,50.54981231689453,44.20000076293945,12.12192153930664,5.110000133514404,15.880000114440918,34.45000076293945
2006-09-01 00:00:00-04:00,53.15048599243164,44.68000030517578,13.148653984069824,4.230000019073486,15.6899995803833,33.650001525878906
2006-10-01 00:00:00-04:00,56.405052185058594,47.599998474121094,13.173506736755371,4.760000228881836,20.049999237060547,40.599998474121094
2006-11-01 00:00:00-05:00,52.786407470703125,52.2599983215332,12.611387252807617,5.239999771118164,21.510000228881836,44.29999923706055
2006-12-01 00:00:00-05:00,50.75786590576172,49.189998626708984,12.41445255279541,5.840000152587891,20.06999969482422,37.41999816894531
2007-01-01 00:00:00-05:00,52.28855514526367,48.34000015258789,12.297823905944824,7.429999828338623,19.889999389648438,35.349998474121094
2007-02-01 00:00:00-05:00,47.74851989746094,45.189998626708984,13.682095527648926,6.409999847412109,19.84000015258789,30.690000534057617
2007-03-01 00:00:00-05:00,41.52174758911133,44.380001068115234,14.626606941223145,6.590000152587891,21.6200008392334,28.040000915527344
2007-04-01 00:00:00-04:00,47.65935134887695,47.209999084472656,15.62465763092041,7.710000038146973,27.200000762939453,30.739999771118164
2007-05-01 00:00:00-04:00,41.945274353027344,52.220001220703125,15.825418472290039,7.090000152587891,22.440000534057617,29.899999618530273
2007-06-01 00:00:00-04:00,41.083335876464844,53.5,14.83692741394043,6.0,17.920000076293945,28.559999465942383
2007-07-01 00:00:00-04:00,39.931610107421875,56.540000915527344,14.236564636230469,5.320000171661377,14.890000343322754,32.29999923706055
2007-08-01 00:00:00-04:00,37.23433303833008,63.81999969482422,13.907708168029785,5.840000152587891,19.459999084472656,38.959999084472656
2007-09-01 00:00:00-04:00,42.03443145751953,66.33000183105469,15.6284818649292,7.150000095367432,17.799999237060547,38.40999984741211
2007-10-01 00:00:00-04:00,43.178749084472656,74.44000244140625,17.662826538085938,8.65999984741211,22.0,32.34000015258789
2007-11-01 00:00:00-04:00,41.053611755371094,74.12000274658203,17.796659469604492,8.579999923706055,21.780000686645508,25.389999389648438
2007-12-01 00:00:00-05:00,34.507328033447266,56.91999816894531,17.593996047973633,10.050000190734863,24.149999618530273,23.229999542236328
2008-01-01 00:00:00-05:00,34.61878967285156,60.95000076293945,17.471628189086914,11.979999542236328,20.280000686645508,20.360000610351562
2008-02-01 00:00:00-05:00,33.823726654052734,58.36000061035156,18.09493064880371,9.90999984741211,19.770000457763672,17.5
2008-03-01 00:00:00-05:00,31.044710159301758,61.689998626708984,19.704816818237305,10.510000228881836,19.190000534057617,23.889999389648438
2008-04-01 00:00:00-04:00,31.1115779876709,60.689998626708984,19.79276466369629,10.850000381469727,19.6200008392334,25.520000457763672
2008-05-01 00:00:00-04:00,32.71657180786133,62.75,21.154085159301758,9.710000038146973,19.899999618530273,28.6299991607666
2008-06-01 00:00:00-04:00,35.04231643676758,55.88999938964844,20.247819900512695,7.610000133514404,14.4399995803833,33.470001220703125
2008-07-01 00:00:00-04:00,46.53733444213867,69.76000213623047,20.641681671142578,9.260000228881836,21.889999389648438,34.5
2008-08-01 00:00:00-04:00,46.70079803466797,50.93000030517578,20.144573211669922,10.229999542236328,21.719999313354492,26.860000610351562
2008-09-01 00:00:00-04:00,44.040679931640625,50.290000915527344,17.448684692382812,7.650000095367432,21.829999923706055,33.2400016784668
2008-10-01 00:00:00-04:00,44.50136947631836,42.54999923706055,17.532808303833008,4.150000095367432,19.299999237060547,26.209999084472656
2008-11-01 00:00:00-04:00,41.26909255981445,42.310001373291016,17.127479553222656,3.3399999141693115,15.460000038146973,24.59000015258789
2008-12-01 00:00:00-05:00,42.911251068115234,47.630001068115234,19.555681228637695,3.7899999618530273,18.360000610351562,30.3799991607666
2009-01-01 00:00:00-05:00,40.75640869140625,48.650001525878906,19.414199829101562,2.930000066757202,17.479999542236328,33.04999923706055
2009-02-01 00:00:00-05:00,36.35752868652344,46.040000915527344,17.131298065185547,2.309999942779541,14.25,30.139999389648438
2009-03-01 00:00:00-05:00,36.79593276977539,52.41999816894531,17.712535858154297,2.3399999141693115,13.859999656677246,28.729999542236328
2009-04-01 00:00:00-04:00,36.01573181152344,48.34000015258789,17.51369285583496,2.359999895095825,13.260000228881836,30.81999969482422
2009-05-01 00:00:00-04:00,37.1080207824707,51.790000915527344,16.48122787475586,3.2899999618530273,15.270000457763672,29.770000457763672
2009-06-01 00:00:00-04:00,39.3371696472168,45.150001525878906,17.911388397216797,3.2899999618530273,17.920000076293945,35.970001220703125
2009-07-01 00:00:00-04:00,46.2995719909668,47.54999923706055,18.710590362548828,5.199999809265137,21.479999542236328,36.0099983215332
2009-08-01 00:00:00-04:00,44.41962814331055,50.20000076293945,17.2307186126709,6.590000152587891,22.729999542236328,37.40999984741211
2009-09-01 00:00:00-04:00,44.75400161743164,50.52000045776367,17.781368255615234,6.75,19.299999237060547,37.900001525878906
2009-10-01 00:00:00-04:00,39.842437744140625,42.130001068115234,16.270904541015625,5.889999866485596,15.699999809265137,33.560001373291016
2009-11-01 00:00:00-04:00,41.8709716796875,46.939998626708984,17.632234573364258,8.329999923706055,18.350000381469727,38.81999969482422
2009-12-01 00:00:00-05:00,42.03443145751953,53.5,16.54623794555664,9.109999656677246,24.18000030517578,42.849998474121094
2010-01-01 00:00:00-05:00,43.453670501708984,53.7400016784668,18.45821189880371,10.680000305175781,26.65999984741211,38.400001525878906
2010-02-01 00:00:00-05:00,42.06415557861328,55.0099983215332,18.205825805664062,10.65999984741211,24.459999084472656,40.540000915527344
2010-03-01 00:00:00-05:00,44.4642219543457,57.38999938964844,17.38749885559082,13.930000305175781,26.489999771118164,40.869998931884766
2010-04-01 00:00:00-04:00,42.58430480957031,53.290000915527344,15.184907913208008,13.4399995803833,25.530000686645508,38.77000045776367
2010-05-01 00:00:00-04:00,38.47523498535156,47.43000030517578,13.73563003540039,12.890000343322754,28.56999969482422,34.59000015258789
2010-06-01 00:00:00-04:00,39.084529876708984,47.45000076293945,13.108502388000488,11.069999694824219,22.31999969482422,32.900001525878906
2010-07-01 00:00:00-04:00,40.51861572265625,55.880001068115234,12.741403579711914,13.020000457763672,24.190000534057617,33.65999984741211
2010-08-01 00:00:00-04:00,37.92537307739258,53.79999923706055,12.17163372039795,12.510000228881836,21.979999542236328,33.310001373291016
2010-09-01 00:00:00-04:00,40.949588775634766,56.119998931884766,13.617088317871094,15.989999771118164,27.399999618530273,34.56999969482422
2010-10-01 00:00:00-04:00,42.495140075683594,62.709999084472656,15.169610977172852,16.65999984741211,26.110000610351562,38.29999923706055
2010-11-01 00:00:00-04:00,39.151397705078125,63.970001220703125,13.957417488098145,14.510000228881836,28.81999969482422,33.130001068115234
2010-12-01 00:00:00-05:00,40.79355239868164,67.05000305175781,13.85799789428711,16.559999465942383,32.83000183105469,35.029998779296875
2011-01-01 00:00:00-05:00,40.927310943603516,65.47000122070312,14.676321029663086,14.739999771118164,33.68000030517578,38.88999938964844
2011-02-01 00:00:00-05:00,38.140865325927734,68.4000015258789,14.905762672424316,13.680000305175781,36.27000045776367,46.66999816894531
2011-03-01 00:00:00-05:00,39.716121673583984,73.47000122070312,16.240320205688477,15.850000381469727,44.939998626708984,47.93000030517578
2011-04-01 00:00:00-04:00,42.24250793457031,97.6500015258789,14.852224349975586,18.479999542236328,51.040000915527344,55.04999923706055
2011-05-01 00:00:00-04:00,44.984371185302734,94.7300033569336,15.961166381835938,17.729999542236328,60.02000045776367,53.9900016784668
2011-06-01 00:00:00-04:00,43.3570671081543,106.91999816894531,15.834972381591797,18.940000534057617,56.709999084472656,51.9900016784668
2011-07-01 00:00:00-04:00,40.644927978515625,101.87000274658203,16.198251724243164,17.440000534057617,53.060001373291016,51.86000061035156
2011-08-01 00:00:00-04:00,41.16507339477539,94.19999694824219,15.249913215637207,16.06999969482422,59.029998779296875,45.27000045776367
2011-09-01 00:00:00-04:00,41.060935974121094,93.1500015258789,14.83692741394043,13.970000267028809,58.20000076293945,44.459999084472656
2011-10-01 00:00:00-04:00,42.786746978759766,116.36000061035156,15.930577278137207,13.770000457763672,55.29999923706055,39.59000015258789
2011-11-01 00:00:00-04:00,43.26491165161133,114.94999694824219,15.238443374633789,13.770000457763672,59.41999816894531,28.989999771118164
2011-12-01 00:00:00-05:00,48.20711898803711,110.05000305175781,15.651427268981934,15.010000228881836,55.43000030517578,33.209999084472656
2012-01-01 00:00:00-05:00,51.0,117.94999694824219,18.683820724487305,17.700000762939453,90.86000061035156,36.95000076293945
2012-02-01 00:00:00-05:00,51.06005096435547,116.47000122070312,17.414270401000977,16.959999084472656,104.79000091552734,38.91999816894531
2012-03-01 00:00:00-05:00,51.30419921875,126.0,18.683820724487305,19.299999237060547,116.62000274658203,41.0099983215332
2012-04-01 00:00:00-04:00,53.67430114746094,134.00999450683594,19.892189025878906,22.65999984741211,135.25999450683594,38.47999954223633
2012-05-01 00:00:00-04:00,52.47415542602539,130.75,19.100635528564453,21.309999465942383,135.64999389648438,60.040000915527344
2012-06-01 00:00:00-04:00,55.31431579589844,144.3800048828125,19.609214782714844,22.700000762939453,114.22000122070312,55.91999816894531
2012-07-01 00:00:00-04:00,62.665771484375,145.8300018310547,20.77552032470703,24.989999771118164,134.64999389648438,48.5099983215332
2012-08-01 00:00:00-04:00,63.66720199584961,146.58999633789062,22.06036376953125,20.010000228881836,148.0500030517578,53.33000183105469
2012-09-01 00:00:00-04:00,64.22911834716797,149.2100067138672,25.36426544189453,18.049999237060547,152.66000366210938,55.88999938964844
2012-10-01 00:00:00-04:00,65.9054946899414,138.2100067138672,25.689298629760742,15.960000038146973,142.3000030517578,48.279998779296875
2012-11-01 00:00:00-04:00,67.66571807861328,149.08999633789062,28.67963409423828,17.600000381469727,176.5500030517578,39.790000915527344
2012-12-01 00:00:00-05:00,65.96219635009766,146.3699951171875,28.08692169189453,16.610000610351562,171.07000732421875,41.900001525878906
2013-01-01 00:00:00-05:00,65.39595031738281,156.0800018310547,30.170969009399414,18.3799991607666,173.94000244140625,44.779998779296875
2013-02-01 00:00:00-05:00,70.05615234375,166.33999633789062,32.671836853027344,22.229999542236328,167.0,46.81999969482422
2013-03-01 00:00:00-05:00,78.87016296386719,192.6199951171875,37.42882537841797,23.40999984741211,176.39999389648438,54.970001220703125
2013-04-01 00:00:00-04:00,80.17814636230469,218.92999267578125,38.728965759277344,22.149999618530273,215.13999938964844,76.81999969482422
2013-05-01 00:00:00-04:00,77.34678649902344,237.49000549316406,41.66575241088867,22.170000076293945,241.8800048828125,80.33000183105469
2013-06-01 00:00:00-04:00,76.24327850341797,215.1999969482422,39.21078109741211,22.0,224.8800048828125,80.05999755859375
2013-07-01 00:00:00-04:00,83.68522644042969,218.1300048828125,46.95812225341797,23.40999984741211,270.05999755859375,79.80000305175781
2013-08-01 00:00:00-04:00,84.18753051757812,213.02000427246094,46.09389877319336,33.88999938964844,242.30999755859375,75.1500015258789
2013-09-01 00:00:00-04:00,86.86896514892578,240.75999450683594,48.08234405517578,38.150001525878906,312.8699951171875,75.81999969482422
2013-10-01 00:00:00-04:00,90.14440155029297,244.19000244140625,54.43775939941406,39.0,287.6000061035156,71.3499984741211
2013-11-01 00:00:00-04:00,88.54550170898438,290.9700012207031,57.21394729614258,46.599998474121094,293.8599853515625,69.41999816894531
2013-12-01 00:00:00-05:00,88.91477966308594,279.57000732421875,57.435733795166016,50.630001068115234,275.239990234375,74.30000305175781
2014-01-01 00:00:00-05:00,92.71048736572266,312.6400146484375,61.680335998535156,65.5199966430664,288.5899963378906,79.04000091552734
2014-02-01 00:00:00-05:00,96.66207885742188,340.67999267578125,63.31696319580078,64.26000213623047,332.5,80.86000061035156
2014-03-01 00:00:00-05:00,96.62200927734375,305.8699951171875,54.193031311035156,53.52000045776367,300.2799987792969,70.72000122070312
2014-04-01 00:00:00-04:00,87.54265594482422,287.1199951171875,60.02839279174805,48.560001373291016,296.8900146484375,67.69999694824219
2014-05-01 00:00:00-04:00,90.86418914794922,319.3699951171875,62.10859680175781,49.54999923706055,306.9599914550781,72.26000213623047
2014-06-01 00:00:00-04:00,93.23768615722656,315.30999755859375,63.40873336791992,56.439998626708984,282.4700012207031,94.68000030517578
2014-07-01 00:00:00-04:00,100.34253692626953,334.3900146484375,70.01652526855469,47.56999969482422,316.2200012207031,88.91000366210938
2014-08-01 00:00:00-04:00,109.78682708740234,343.0400085449219,82.26082611083984,54.20000076293945,350.4599914550781,93.56999969482422
2014-09-01 00:00:00-04:00,111.170166015625,330.80999755859375,81.41190338134766,49.04999923706055,360.5199890136719,112.30999755859375
2014-10-01 00:00:00-04:00,128.3609161376953,321.0799865722656,85.65648651123047,67.05999755859375,393.7200012207031,112.63999938964844
2014-11-01 00:00:00-04:00,130.8382110595703,307.69000244140625,76.72374725341797,75.55000305175781,416.1099853515625,117.87999725341797
2014-12-01 00:00:00-05:00,126.55530548095703,339.45001220703125,72.08910369873047,73.11000061035156,410.25,118.80000305175781
2015-01-01 00:00:00-05:00,120.97001647949219,389.1600036621094,80.1729507446289,79.70999908447266,416.6600036621094,110.13999938964844
2015-02-01 00:00:00-05:00,125.30794525146484,409.5899963378906,79.17872619628906,85.8499984741211,413.8399963378906,119.43000030517578
2015-03-01 00:00:00-05:00,127.67254638671875,422.239990234375,75.04884338378906,91.66000366210938,451.4800109863281,117.97000122070312
2015-04-01 00:00:00-04:00,126.12306213378906,373.92999267578125,76.86907958984375,97.16000366210938,457.4599914550781,123.27999877929688
2015-05-01 00:00:00-04:00,124.80522155761719,396.989990234375,85.86297607421875,110.1500015258789,512.5599975585938,128.2899932861328
2015-06-01 00:00:00-04:00,123.22126007080078,403.94000244140625,89.54161834716797,104.20999908447266,510.1300048828125,123.4800033569336
2015-07-01 00:00:00-04:00,141.7380828857422,318.7799987792969,90.46470642089844,104.27999877929688,553.6599731445312,135.0
2015-08-01 00:00:00-04:00,121.82464599609375,297.29998779296875,80.64759063720703,116.19000244140625,513.5,127.5199966430664
2015-09-01 00:00:00-04:00,111.53756713867188,291.80999755859375,75.36676788330078,110.33000183105469,465.1400146484375,104.13999938964844
2015-10-01 00:00:00-04:00,127.55208587646484,290.510009765625,83.32313537597656,117.52999877929688,557.3900146484375,124.73999786376953
2015-11-01 00:00:00-04:00,129.90670776367188,286.8599853515625,81.65098571777344,114.23999786376953,544.5,129.36000061035156
2015-12-01 00:00:00-05:00,131.5611572265625,306.3500061035156,77.97529602050781,108.44999694824219,542.8699951171875,125.83000183105469
2016-01-01 00:00:00-05:00,123.7807846069336,273.05999755859375,64.23448181152344,70.55999755859375,420.0899963378906,90.75
2016-02-01 00:00:00-05:00,115.31153869628906,259.4200134277344,67.52363586425781,73.5,384.0199890136719,85.48999786376953
2016-03-01 00:00:00-05:00,122.3564682006836,260.32000732421875,71.09134674072266,72.47000122070312,360.44000244140625,79.48999786376953
2016-04-01 00:00:00-04:00,129.18714904785156,274.989990234375,68.59558868408203,72.2699966430664,376.7099914550781,84.33999633789062
2016-05-01 00:00:00-04:00,128.90151977539062,289.7300109863281,67.70130920410156,84.41000366210938,398.92999267578125,93.1500015258789
2016-06-01 00:00:00-04:00,124.9856185913086,241.82000732421875,64.8707046508789,79.9800033569336,349.2300109863281,86.0199966430664
2016-07-01 00:00:00-04:00,141.3162841796875,289.92999267578125,62.146827697753906,90.20999908447266,425.1199951171875,97.0
2016-08-01 00:00:00-04:00,139.69802856445312,305.6300048828125,61.2944450378418,81.0999984741211,392.54998779296875,94.51000213623047
2016-09-01 00:00:00-04:00,137.82485961914062,313.0299987792969,61.87310791015625,94.29000091552734,402.0199890136719,87.20999908447266
2016-10-01 00:00:00-04:00,116.63182830810547,280.17999267578125,57.928646087646484,86.97000122070312,345.0199890136719,75.86000061035156
2016-11-01 00:00:00-04:00,119.03620910644531,294.07000732421875,57.98372268676758,102.29000091552734,379.239990234375,81.61000061035156
2016-12-01 00:00:00-05:00,121.620361328125,283.5799865722656,56.33941650390625,100.2699966430664,367.0899963378906,73.66999816894531
2017-01-01 00:00:00-05:00,130.32952880859375,277.239990234375,57.36725616455078,121.20999908447266,359.2900085449219,85.87000274658203
2017-02-01 00:00:00-05:00,146.8411407470703,288.6000061035156,55.807395935058594,133.10000610351562,373.5,90.62000274658203
2017-03-01 00:00:00-05:00,137.41793823242188,273.4200134277344,53.78033447265625,133.6699981689453,387.510009765625,109.3499984741211
2017-04-01 00:00:00-04:00,136.789794921875,271.2099914550781,54.696842193603516,124.27999877929688,388.489990234375,118.30000305175781
2017-05-01 00:00:00-04:00,130.02230834960938,247.77000427246094,51.77647399902344,129.3300018310547,459.05999755859375,123.5999984741211
2017-06-01 00:00:00-04:00,145.29527282714844,271.3599853515625,56.47618103027344,125.91000366210938,491.1400146484375,128.8699951171875
2017-07-01 00:00:00-04:00,147.2187042236328,289.5899963378906,61.2015495300293,133.2899932861328,491.6199951171875,151.82000732421875
2017-08-01 00:00:00-04:00,149.96888732910156,316.55999755859375,67.33058166503906,137.41000366210938,496.8999938964844,160.5399932861328
2017-09-01 00:00:00-04:00,158.35220336914062,313.1199951171875,65.16692352294922,116.73999786376953,447.1199951171875,152.0399932861328
2017-10-01 00:00:00-04:00,148.81459045410156,311.6600036621094,60.669677734375,113.25,402.6199951171875,146.22999572753906
2017-11-01 00:00:00-04:00,149.18824768066406,322.1700134277344,60.523983001708984,98.98999786376953,361.8599853515625,144.2899932861328
2017-12-01 00:00:00-05:00,148.70310974121094,318.57000732421875,57.982608795166016,94.70999908447266,375.9599914550781,149.86000061035156
2018-01-01 00:00:00-05:00,159.0926513671875,347.80999755859375,68.28813171386719,90.29000091552734,366.6499938964844,166.8699951171875
2018-02-01 00:00:00-05:00,157.14300537109375,288.989990234375,64.1566162109375,85.16000366210938,320.44000244140625,166.02999877929688
2018-03-01 00:00:00-05:00,146.88064575195312,273.82000732421875,61.43487548828125,83.33000183105469,344.3599853515625,162.97999572753906
2018-04-01 00:00:00-04:00,150.32691955566406,273.6000061035156,59.27643585205078,61.939998626708984,303.67999267578125,153.16000366210938
2018-05-01 00:00:00-04:00,154.75535583496094,293.9599914550781,55.312618255615234,68.2699966430664,300.32000732421875,154.0
2018-06-01 00:00:00-04:00,160.264892578125,290.239990234375,58.13570022583008,67.0,344.989990234375,169.9600067138672
