Empresa,2000,2023,Porcentaje de cambio
AMGN,48.2490234375,240.80161158243814,399.0807987945365
BIIB,44.666232426961265,233.4966697692871,422.75882043802
GILD,1.8101524511973064,65.36518859863281,3511.0322395993608
INCY,45.903645833333336,74.82916641235352,63.013558191091775
REGN,29.970052083333332,659.4924977620443,2100.5050105628447
VRTX,52.91015625,277.21583557128906,423.936905915467
