Date,MarketCap_AMGN,MarketCap_BIIB,MarketCap_GILD,MarketCap_INCY,MarketCap_REGN,MarketCap_VRTX
2017-09-01 00:00:00-04:00,8619888016.400146,8026580578.833008,12937380792.855835,4833269391.555786,7347746439.758301,4653412054.512024
2017-10-01 00:00:00-04:00,9386775997.116089,10979314439.01062,11514285793.33496,4133058750.0,7315363739.282227,5342147318.916321
2017-11-01 00:00:00-04:00,7909291162.818909,7157425669.314575,9395654703.962326,3681626101.54953,7851058986.181641,4021910414.859009
2017-12-01 00:00:00-05:00,8144988945.632935,6714277045.367432,9085423131.58722,2588471629.97818,5011509090.097046,4572932960.624695
2018-01-01 00:00:00-05:00,10555463323.64502,9626337302.4292,13430698052.275085,3409305289.5698547,6309973064.959717,6131270856.591797
2018-02-01 00:00:00-05:00,15249169994.082642,10960003177.636719,11289668102.380371,2849615526.5411377,7880677112.042236,6819250521.862793
2018-03-01 00:00:00-05:00,22846378981.13098,10039281984.533691,9430466067.237854,2896942514.656067,5929913383.752441,5146549709.085083
2018-04-01 00:00:00-04:00,10465667818.69812,10475952713.69934,7219128931.3316345,5335746853.699493,5479844731.8359375,4884670732.794189
2018-05-01 00:00:00-04:00,11130161044.433594,11199728694.442749,10436767909.10225,3006958829.143524,6370448059.362793,4606509600.0
2018-06-01 00:00:00-04:00,10436896558.996582,8679249595.97168,8788489497.86377,2910252200.0,6072858798.095703,7521240177.108765
2018-07-01 00:00:00-04:00,8988789216.430664,19048256133.83789,9066395847.377777,2008809357.6393127,5936479870.532227,5536306446.517944
2018-08-01 00:00:00-04:00,8154337141.729736,8328400914.916992,8740373914.659882,2760316906.768799,7201386725.0,4066683705.395508
2018-09-01 00:00:00-04:00,9506539943.859863,8264415476.89209,7422768769.964218,1678036140.4785156,4468278454.498291,3988426755.671692
2018-10-01 00:00:00-04:00,12313057028.385925,10219394413.006592,9620659508.714676,2515378980.1574707,6138344079.296875,6288694741.152954
2018-11-01 00:00:00-04:00,10222231991.287231,7791460984.500122,8629711228.981018,2035311500.0,5245724507.437134,5132230171.408081
2018-12-01 00:00:00-05:00,10832590752.850342,8530631000.656128,8764200630.859375,1820225600.3677368,5750443350.0,4642697258.102417
2019-01-01 00:00:00-05:00,12134511510.913086,9149810972.537231,9670355677.651978,3352003894.680786,7273078496.859741,6851626394.430542
2019-02-01 00:00:00-05:00,9227081022.705078,7308391027.587891,7687174686.949921,2177393814.76593,4816103830.810547,4696213250.0
2019-03-01 00:00:00-05:00,10236351721.780396,16483817812.5,8542027757.400513,1946079510.3347778,6176628090.551758,5466129344.316101
2019-04-01 00:00:00-04:00,9416048611.07483,12139244022.886658,8202124629.063416,2303884891.5481567,6290682946.54541,4766621515.481567
2019-05-01 00:00:00-04:00,9511489130.455017,9022094690.776062,7371426630.679321,2260698914.0327454,6108864520.715332,4067753860.7177734
2019-06-01 00:00:00-04:00,9471248170.3125,8279325245.141602,7746296933.547211,2369007622.4716187,5438468900.0,4352744471.899414
2019-07-01 00:00:00-04:00,9785317217.80243,6973976586.779785,7137894864.797974,1928940774.407959,5375661812.255859,4006111190.600586
2019-08-01 00:00:00-04:00,15729963841.978455,5776656150.0,6903697624.404907,2046097278.3683777,4243373311.413574,4955824703.617859
2019-09-01 00:00:00-04:00,9276879931.010437,7320885438.305664,6825292653.50914,1922178513.9274597,3777855036.8774414,3836465032.536316
2019-10-01 00:00:00-04:00,9116652062.353516,20829286672.15576,7487888368.293381,1749303969.8318481,4597017757.678223,5786071037.538147
2019-11-01 00:00:00-04:00,10372451957.679749,10271610440.356445,6753649201.832581,2116161338.3026123,6858639900.0,6083977350.0
2019-12-01 00:00:00-05:00,9086175438.446045,10983372337.65564,8444694864.664078,2715686918.508911,5681312950.231934,5695217845.619202
2020-01-01 00:00:00-05:00,10080619969.793701,8457752342.010498,10658016137.276077,2700966775.719452,5455838575.415039,6369206685.60791
2020-02-01 00:00:00-05:00,9067344708.95996,12812926650.610352,27142691191.397095,2212152457.4279785,11192450047.393799,6866877910.583496
2020-03-01 00:00:00-05:00,18397201571.69342,17058988397.277832,38003036380.11551,3970618658.016968,18504286992.819214,13346163223.832703
2020-04-01 00:00:00-04:00,13504600190.231323,13884311670.913696,42209668399.43848,4396975642.880249,12393308899.072266,12127835372.662354
2020-05-01 00:00:00-04:00,11795929830.322266,8116572857.208252,19308948879.760742,3353195805.496216,24168552212.713623,11973894772.686768
2020-06-01 00:00:00-04:00,13216295468.87207,12126408891.729736,15745414761.909485,3618311997.4823,15768242487.280273,11855476463.29956
2020-07-01 00:00:00-04:00,11939896718.99414,7189104336.895752,10160075315.885162,2690587870.198822,10612834664.978027,8379966400.0
2020-08-01 00:00:00-04:00,13302403243.800354,7593610094.714355,11445194284.34372,2225270659.7587585,8053758506.848145,6597308116.589355
2020-09-01 00:00:00-04:00,13211934096.5271,7375679809.5703125,11165641460.123825,2321753224.7314453,9772695729.467773,7608828819.470215
2020-10-01 00:00:00-04:00,11886302883.14209,5877163462.768555,11965557326.324463,1910048098.5443115,13849854381.793213,12360456972.207642
2020-11-01 00:00:00-04:00,10693300842.349243,13188142888.453674,9416229107.974243,2334276235.2790833,9773557151.879883,10018358100.0
2020-12-01 00:00:00-05:00,11114583625.030518,6544765012.313843,10570252254.125977,1829546088.610077,9680171398.486328,7346936028.158569
2021-01-01 00:00:00-05:00,11438038163.17749,7606532538.73291,11453850377.56958,2037244225.0,9910784647.964478,7997641023.925781
2021-02-01 00:00:00-05:00,9817352775.231934,6518011796.630859,8167436406.594849,2216489449.191284,10183062393.530273,10401644519.345093
2021-03-01 00:00:00-05:00,16763770129.737854,8260485975.0,11673943149.33014,2395530675.050354,10183439849.279785,9375091959.371948
2021-04-01 00:00:00-04:00,11768301744.952393,5248543092.370605,8405963328.964233,1842858936.7172241,8135798733.654785,7606779193.611145
2021-05-01 00:00:00-04:00,12694571089.1922,5386004249.221802,8799567621.912766,2069868649.8413086,7928696985.418701,5873894335.473633
2021-06-01 00:00:00-04:00,12472066293.792725,27425102534.866333,9570376573.610306,2533684236.2831116,10158166580.3833,13951122808.850098
2021-07-01 00:00:00-04:00,9986945144.000244,9091001171.685791,7928732009.951782,1923431472.0565796,7477687044.372559,8763085839.59961
2021-08-01 00:00:00-04:00,12230509269.042969,6344666396.557617,8919717544.544983,1751819825.074768,13177765077.75879,8957288963.745117
2021-09-01 00:00:00-04:00,10912134887.435913,6454209305.2734375,8854859601.095581,2451848762.484741,8887249746.44165,5139268435.707092
2021-10-01 00:00:00-04:00,10516236341.98761,6094864560.60791,8056157883.912659,2247534106.642914,11196454276.715088,5920811110.50415
2021-11-01 00:00:00-04:00,12203328460.69336,6106750546.298218,10124161836.236572,3476507842.666626,10237057849.169922,7887858627.01416
2021-12-01 00:00:00-05:00,13952173522.766113,8814420812.728882,10399765585.592651,4220412007.736206,10147263673.828125,9841615833.535767
2022-01-01 00:00:00-05:00,12299722010.51941,8948131000.0,11806147818.36319,2899070762.4160767,9779007128.521729,9400712323.036194
2022-02-01 00:00:00-05:00,14868208933.16803,4578811375.801086,14439766011.254883,2522237152.697754,9031642274.047852,7703461951.086426
2022-03-01 00:00:00-05:00,17195693859.58252,5063624426.751709,14998365050.836563,2559730366.984558,11024349904.241943,8678870554.595947
2022-04-01 00:00:00-04:00,13369134375.52185,4171867377.0996094,9219375100.10376,2217376740.9179688,7822383217.150879,9428111870.123291
2022-05-01 00:00:00-04:00,17429198981.87561,5141000000.0,11089915023.458862,2309287147.427368,9743891724.853516,10655572167.913818
2022-06-01 00:00:00-04:00,18103729369.018555,5057508120.544434,9669041017.314148,2247283800.1098633,9921762453.955078,10192175535.064697
2022-07-01 00:00:00-04:00,12483650946.377563,4031084594.2382812,6755999021.006775,2481534217.7490234,6007985190.216064,8199244589.080811
2022-08-01 00:00:00-04:00,13852940366.203308,3354303461.8286133,8720531502.637863,2016988434.739685,7234661817.602539,8392109186.865234
2022-09-01 00:00:00-04:00,12602502251.119995,11785299900.0,10607223004.804993,1901399118.585205,14300183341.638184,8519714751.434326
2022-10-01 00:00:00-04:00,14889957748.718262,9973346677.905273,13825774858.721924,2267652380.291748,11594992750.0,9921693600.0
2022-11-01 00:00:00-04:00,18300190416.992188,8455101426.031494,14991768938.632965,2322993905.6106567,10878151556.652832,10322961120.864868
2022-12-01 00:00:00-05:00,14691060549.224854,6502552679.30603,13341375519.802094,2245281335.469055,8993877771.264648,7587261297.927856
